typeID,materialTypeID,quantity
28665,37,161511
28665,38,40278
28665,39,19000
28665,40,5466
28665,3828,450
28665,11399,975
28665,11530,375
28665,11536,863
28665,11538,6000
28665,11542,37500
28665,11548,225
28665,11551,3000
28665,11555,3795
28668,2348,1
28668,2463,4
28668,17392,1
28670,40,2
28670,28686,17
28672,40,2
28672,28687,17
28674,40,2
28674,28688,17
28676,40,2
28676,28689,17
28678,40,2
28678,28690,17
28680,40,2
28680,28691,17
28682,40,2
28682,28693,17
28684,40,2
28684,28692,17
28710,34,10608667
28710,35,2652667
28710,36,664444
28710,37,165911
28710,38,41422
28710,39,19756
28710,40,6288
28710,3828,450
28710,11399,975
28710,11533,375
28710,11534,863
28710,11540,6000
28710,11544,37500
28710,11550,225
28710,11552,3000
28710,11558,3795
28729,34,2884
28729,35,919
28729,40,2
28731,37,62
28731,38,49
28733,34,2884
28733,35,919
28733,40,2
28735,34,2884
28735,35,919
28735,40,2
28737,34,2884
28737,35,919
28737,40,2
28739,35,592
28739,36,2
28739,37,4
28739,38,1
28739,39,2
28740,34,9151
28740,35,2737
28740,36,988
28740,37,150
28740,38,148
28742,34,916
28742,35,64
28742,36,29
28742,38,4
28744,34,3383
28744,35,2769
28744,36,181
28746,34,1890
28746,35,456
28746,36,179
28746,37,6
28748,34,7547
28748,35,3947
28748,36,2250
28748,37,1667
28748,38,111
28750,34,1324
28750,35,481
28750,36,119
28752,34,122844
28752,35,34500
28752,36,5624
28752,37,1222
28752,38,478
28752,39,178
28752,40,94
28754,34,98658
28754,35,30613
28754,36,7806
28754,38,744
28754,40,176
28756,34,471
28756,35,716
28758,34,471
28758,35,716
28766,34,3
28766,35,8
28766,36,8
28766,37,1
28766,38,2
28766,40,1
28766,16275,8
28768,34,19
28768,35,16
28768,36,24
28768,37,13
28768,38,4
28770,34,279964
28770,35,93031
28770,36,51822
28770,37,13618
28770,38,3147
28770,39,2844
28770,40,712
28772,34,69991
28772,35,23258
28772,36,12956
28772,37,3404
28772,38,787
28772,39,712
28772,40,178
28774,34,17498
28774,35,5814
28774,36,3239
28774,37,851
28774,38,197
28774,39,178
28774,40,44
28776,34,516
28776,35,67
28776,36,2
28776,37,73
28778,34,751
28778,35,226
28778,36,311
28778,37,43
28778,38,2
28778,39,2
28780,34,18938
28780,35,18012
28780,36,13619
28780,37,877
28780,39,2
28780,40,12
28782,34,5244
28782,35,3160
28782,36,842
28782,38,20
28782,39,6
28782,40,2
28784,34,10591
28784,35,6983
28784,36,2503
28784,37,1
28784,39,12
28784,40,2
28786,34,12218
28786,35,11594
28786,36,8360
28786,37,231
28786,38,6
28786,40,6
28788,34,93611
28788,35,30667
28788,36,7656
28788,38,711
28788,40,168
28790,38,1
28790,39,1
28790,40,1
28791,38,1
28791,39,1
28791,40,1
28792,38,1
28792,39,1
28792,40,1
28793,38,1
28793,39,1
28793,40,1
28794,38,1
28794,39,1
28794,40,1
28795,38,1
28795,39,1
28795,40,1
28796,38,1
28796,39,1
28796,40,1
28797,38,1
28797,39,1
28797,40,1
28798,38,1
28798,39,1
28798,40,1
28799,38,1
28799,39,1
28799,40,1
28800,38,1
28800,39,1
28800,40,1
28801,38,1
28801,39,1
28801,40,1
28802,38,1
28802,39,1
28802,40,1
28803,38,1
28803,39,1
28803,40,1
28804,38,1
28804,39,1
28804,40,1
28805,38,1
28805,39,1
28805,40,1
28806,38,1
28806,39,1
28806,40,1
28807,38,1
28807,39,1
28807,40,1
28808,38,1
28808,39,1
28808,40,1
28809,38,1
28809,39,1
28809,40,1
28810,38,1
28810,39,1
28810,40,1
28811,38,1
28811,39,1
28811,40,1
28812,38,1
28812,39,1
28812,40,1
28813,38,1
28813,39,1
28813,40,1
28814,38,1
28814,39,1
28814,40,1
28815,38,1
28815,39,1
28815,40,1
28816,38,1
28816,39,1
28816,40,1
28817,38,1
28817,39,1
28817,40,1
28818,38,1
28818,39,1
28818,40,1
28819,38,1
28819,39,1
28819,40,1
28844,3828,2250
28844,11399,3750
28844,21009,11
28844,21017,14
28844,21025,30
28844,21027,106
28844,21037,51
28844,29055,665
28844,29059,777
28844,29071,633
28844,29093,1056
28844,29097,1056
28844,29101,674
28844,29107,1520
28846,3828,2250
28846,11399,3750
28846,21009,28
28846,21017,13
28846,21025,30
28846,21027,83
28846,21037,49
28846,29043,674
28846,29045,1056
28846,29049,1520
28846,29065,665
28846,29075,1056
28846,29079,777
28846,29089,633
28848,3828,2250
28848,11399,3750
28848,21009,17
28848,21017,16
28848,21025,30
28848,21027,89
28848,21037,56
28848,29041,1520
28848,29051,777
28848,29061,633
28848,29069,665
28848,29081,1056
28848,29085,1056
28848,29091,674
28850,3828,2250
28850,11399,3750
28850,21009,22
28850,21017,17
28850,21025,30
28850,21027,83
28850,21037,53
28850,29039,777
28850,29053,633
28850,29067,674
28850,29073,1056
28850,29095,665
28850,29103,1056
28850,29109,1520
28865,36,80
28865,37,150
28865,38,72
28884,34,10000
28884,37,1
28884,40,10
28888,25595,111
28888,25598,76
28888,25601,131
28890,25595,150
28890,25598,102
28890,25601,177
28892,25595,111
28892,25598,76
28892,25601,131
28894,25595,150
28894,25598,102
28894,25601,177
28996,34,3
28999,35,4
28999,37,3
28999,38,3
28999,39,2
28999,40,2
29001,35,4
29001,37,3
29001,38,3
29001,39,2
29001,40,2
29003,34,12
29003,35,7
29003,37,8
29003,38,6
29003,39,47
29003,40,30
29005,35,4
29005,37,3
29005,38,3
29005,39,2
29005,40,2
29007,35,4
29007,37,3
29007,38,3
29007,39,2
29007,40,2
29009,35,4
29009,37,3
29009,38,3
29009,39,2
29009,40,2
29011,35,4
29011,37,3
29011,38,3
29011,39,2
29011,40,2
29013,35,4
29013,37,3
29013,38,3
29013,39,2
29013,40,2
29015,35,4
29015,37,3
29015,38,3
29015,39,2
29015,40,2
29039,16672,889
29039,17317,22
29041,16670,2222
29041,16678,1667
29043,16673,2222
29043,16678,889
29043,16683,11
29045,16673,2222
29045,16679,1111
29045,16681,11
29045,33361,22
29047,16672,2222
29047,16680,67
29047,16681,22
29049,16673,2222
29049,16678,1667
29051,16670,889
29051,17317,22
29053,16672,1333
29053,16680,33
29053,16683,11
29055,16671,2222
29055,16681,11
29055,16682,22
29057,16671,2222
29057,16680,67
29057,16681,22
29059,16671,889
29059,17317,22
29061,16670,1333
29061,16680,33
29061,16683,11
29063,16672,2556
29063,16679,778
29063,16682,11
29065,16673,2222
29065,16681,11
29065,16682,22
29067,16672,2222
29067,16678,889
29067,16683,11
29069,16670,2222
29069,16681,11
29069,16682,22
29071,16671,1333
29071,16680,33
29071,16683,11
29073,16672,1667
29073,16680,56
29073,16681,22
29073,33360,22
29075,16673,1667
29075,16680,56
29075,16681,22
29075,33361,22
29077,16673,2222
29077,16680,67
29077,16681,22
29079,16673,889
29079,17317,22
29081,16670,2222
29081,16679,1111
29081,16681,11
29081,33359,22
29083,16670,2556
29083,16679,778
29083,16682,11
29085,16670,1667
29085,16680,56
29085,16681,22
29085,33359,22
29087,16670,2222
29087,16680,67
29087,16681,22
29089,16673,1333
29089,16680,33
29089,16683,11
29091,16670,2222
29091,16678,889
29091,16683,11
29093,16671,1667
29093,16680,56
29093,16681,22
29093,33362,22
29095,16672,2222
29095,16681,11
29095,16682,22
29097,16671,2222
29097,16679,1111
29097,16681,11
29097,33362,22
29099,16671,2556
29099,16679,778
29099,16682,11
29101,16671,2222
29101,16678,889
29101,16683,11
29103,16672,2222
29103,16679,1111
29103,16681,11
29103,33360,22
29105,16673,2556
29105,16679,778
29105,16682,11
29107,16671,2222
29107,16678,1667
29109,16672,2222
29109,16678,1667
29113,16272,50
29113,16273,25
29113,16275,1
29113,17887,300
29115,16272,50
29115,16273,25
29115,16274,300
29115,16275,1
29117,16272,500
29117,16273,1000
29117,16275,50
29119,16272,75
29119,16273,40
29119,16274,350
29119,16275,10
29121,16272,250
29121,16273,500
29121,16275,75
29123,16272,50
29123,16273,25
29123,16275,1
29123,17889,300
29125,16272,1000
29125,16273,500
29125,16275,25
29127,16272,100
29127,16273,250
29127,16275,100
29129,16272,75
29129,16273,40
29129,16275,1
29129,17888,350
29131,16272,75
29131,16273,40
29131,16275,1
29131,17889,350
29133,16272,75
29133,16273,40
29133,16275,1
29133,17887,350
29135,16272,50
29135,16273,25
29135,16275,1
29135,17888,300
29138,38,90000
29139,38,135000
29193,34,300
29193,39,166
29193,40,333
29202,29203,1
29205,37,2
29205,38,6
29226,34,306
29226,35,122
29248,34,13889
29248,35,6111
29248,36,4000
29248,37,167
29248,38,67
29248,39,14
29248,40,4
29286,34,100000
29286,35,50000
29302,34,100000
29302,35,50000
29303,34,100000
29303,35,50000
29304,34,100000
29304,35,50000
29328,34,2778
29330,34,2778
29332,34,2778
29334,34,2778
29336,34,566667
29336,35,211111
29336,36,52222
29336,37,8333
29336,38,2333
29336,39,1088
29336,40,222
29337,34,633333
29337,35,200000
29337,36,51111
29337,37,7222
29337,38,2444
29337,39,1112
29337,40,266
29340,34,544444
29340,35,177778
29340,36,47778
29340,37,8556
29340,38,3111
29340,39,1244
29340,40,244
29344,34,588889
29344,35,122222
29344,36,50000
29344,37,11111
29344,38,3222
29344,39,1312
29344,40,212
29613,2867,11
29613,2868,7
29613,2869,16
29613,2870,16
29613,2871,11
29613,2872,11
29613,2875,16
29613,2876,7
29613,21037,4
29616,34,37289
29616,35,8333
29616,39,67
29618,34,39889
29618,35,29389
29618,36,289
29618,37,22
29618,38,22
29618,39,11
29620,34,18756
29620,39,56
29620,40,22
29622,34,39244
29622,35,3556
29622,36,278
29622,40,33
29659,17769,73
29660,16646,173
29660,16668,73
29661,16646,173
29661,16667,73
29662,16643,173
29662,17960,73
29663,16648,173
29663,16669,73
29664,16642,173
29664,16666,73
29964,30002,1
29964,30008,7
29964,30464,1
29964,30470,1
29964,30474,1
29964,30476,1
29965,30002,1
29965,30008,7
29965,30464,1
29965,30470,1
29965,30474,1
29965,30476,1
29966,30002,1
29966,30008,7
29966,30464,1
29966,30470,1
29966,30474,1
29966,30476,1
29967,30002,1
29967,30008,7
29967,30464,1
29967,30470,1
29967,30474,1
29967,30476,1
29969,30002,1
29969,30008,7
29969,30464,1
29969,30470,1
29969,30474,1
29969,30476,1
29970,30002,1
29970,30008,7
29970,30464,1
29970,30470,1
29970,30474,1
29970,30476,1
29971,30002,1
29971,30008,7
29971,30464,1
29971,30470,1
29971,30474,1
29971,30476,1
29972,30002,1
29972,30008,7
29972,30464,1
29972,30470,1
29972,30474,1
29972,30476,1
29974,30002,1
29974,30008,7
29974,30464,1
29974,30470,1
29974,30474,1
29974,30476,1
29975,30002,1
29975,30008,7
29975,30464,1
29975,30470,1
29975,30474,1
29975,30476,1
29976,30002,1
29976,30008,7
29976,30464,1
29976,30470,1
29976,30474,1
29976,30476,1
29977,30002,1
29977,30008,7
29977,30464,1
29977,30470,1
29977,30474,1
29977,30476,1
29979,30002,1
29979,30008,7
29979,30464,1
29979,30470,1
29979,30474,1
29979,30476,1
29980,30002,1
29980,30008,7
29980,30464,1
29980,30470,1
29980,30474,1
29980,30476,1
29981,30002,1
29981,30008,7
29981,30464,1
29981,30470,1
29981,30474,1
29981,30476,1
29982,30002,1
29982,30008,7
29982,30464,1
29982,30470,1
29982,30474,1
29982,30476,1
29984,29996,2
29984,30002,8
29984,30464,16
29984,30466,8
29984,30470,2
29984,30474,21
29984,30476,3
29984,45653,12
29986,29996,2
29986,30002,8
29986,30464,16
29986,30466,8
29986,30470,2
29986,30474,21
29986,30476,3
29986,45654,12
29988,29996,2
29988,30002,8
29988,30464,16
29988,30466,8
29988,30470,2
29988,30474,21
29988,30476,3
29988,45652,12
29990,29996,2
29990,30002,8
29990,30464,16
29990,30466,8
29990,30470,2
29990,30474,21
29990,30476,3
29990,45655,12
29992,30018,4
29992,30019,2
29992,30021,3
29992,30254,10
29992,30304,11
29992,30307,7
29992,30309,7
29994,30019,2
29994,30021,3
29994,30248,4
29994,30254,10
29994,30305,11
29994,30308,22
29994,30309,7
29996,30252,7
29996,30268,7
29996,30269,7
29996,30270,7
29996,30271,7
29996,30304,6
29996,30307,50
29996,30311,310
30002,30019,4
30002,30021,6
30002,30251,55
30002,30259,2
30002,30303,33
30002,30304,6
30002,30305,2
30008,30019,2
30008,30021,3
30008,30022,4
30008,30254,10
30008,30305,11
30008,30308,22
30008,30309,7
30013,34,11
30013,35,12
30013,36,28
30013,37,11
30013,38,4
30028,34,3
30028,35,9
30028,36,14
30028,37,1
30028,38,1
30028,40,2
30028,16275,7
30036,30002,1
30036,30464,1
30036,30466,7
30036,30470,1
30036,30474,1
30036,30476,1
30038,30002,1
30038,30464,1
30038,30466,7
30038,30470,1
30038,30474,1
30038,30476,1
30040,30002,1
30040,30464,1
30040,30466,7
30040,30470,1
30040,30474,1
30040,30476,1
30042,30002,1
30042,30464,1
30042,30466,7
30042,30470,1
30042,30474,1
30042,30476,1
30046,30002,1
30046,30464,1
30046,30466,7
30046,30470,1
30046,30474,1
30046,30476,1
30048,30002,1
30048,30464,1
30048,30466,7
30048,30470,1
30048,30474,1
30048,30476,1
30050,30002,1
30050,30464,1
30050,30466,7
30050,30470,1
30050,30474,1
30050,30476,1
30052,30002,1
30052,30464,1
30052,30466,7
30052,30470,1
30052,30474,1
30052,30476,1
30056,30002,1
30056,30464,1
30056,30466,7
30056,30470,1
30056,30474,1
30056,30476,1
30058,30002,1
30058,30464,1
30058,30466,7
30058,30470,1
30058,30474,1
30058,30476,1
30060,30002,1
30060,30464,1
30060,30466,7
30060,30470,1
30060,30474,1
30060,30476,1
30062,30002,1
30062,30464,1
30062,30466,7
30062,30470,1
30062,30474,1
30062,30476,1
30066,30002,1
30066,30464,1
30066,30466,7
30066,30470,1
30066,30474,1
30066,30476,1
30068,30002,1
30068,30464,1
30068,30466,7
30068,30470,1
30068,30474,1
30068,30476,1
30070,30002,1
30070,30464,1
30070,30466,7
30070,30470,1
30070,30474,1
30070,30476,1
30072,30002,1
30072,30464,1
30072,30466,7
30072,30470,1
30072,30474,1
30072,30476,1
30076,30002,1
30076,30464,1
30076,30470,1
30076,30474,1
30076,30476,1
30076,30478,7
30078,30002,1
30078,30464,1
30078,30470,1
30078,30474,1
30078,30476,1
30078,30478,7
30080,30002,1
30080,30464,1
30080,30470,1
30080,30474,1
30080,30476,1
30080,30478,7
30082,30002,1
30082,30464,1
30082,30470,1
30082,30474,1
30082,30476,1
30082,30478,7
30086,30002,1
30086,30464,1
30086,30470,1
30086,30474,1
30086,30476,1
30086,30478,7
30088,30002,1
30088,30464,1
30088,30470,1
30088,30474,1
30088,30476,1
30088,30478,7
30090,30002,1
30090,30464,1
30090,30470,1
30090,30474,1
30090,30476,1
30090,30478,7
30092,30002,1
30092,30464,1
30092,30470,1
30092,30474,1
30092,30476,1
30092,30478,7
30096,30002,1
30096,30464,1
30096,30470,1
30096,30474,1
30096,30476,1
30096,30478,7
30098,30002,1
30098,30464,1
30098,30470,1
30098,30474,1
30098,30476,1
30098,30478,7
30100,30002,1
30100,30464,1
30100,30470,1
30100,30474,1
30100,30476,1
30100,30478,7
30102,30002,1
30102,30464,1
30102,30470,1
30102,30474,1
30102,30476,1
30102,30478,7
30106,30002,1
30106,30464,1
30106,30470,1
30106,30474,1
30106,30476,1
30106,30478,7
30108,30002,1
30108,30464,1
30108,30470,1
30108,30474,1
30108,30476,1
30108,30478,7
30110,30002,1
30110,30464,1
30110,30470,1
30110,30474,1
30110,30476,1
30110,30478,7
30112,30002,1
30112,30464,1
30112,30470,1
30112,30474,1
30112,30476,1
30112,30478,7
30117,29994,7
30117,30002,1
30117,30464,1
30117,30470,1
30117,30474,1
30117,30476,1
30118,29994,7
30118,30002,1
30118,30464,1
30118,30470,1
30118,30474,1
30118,30476,1
30119,29994,7
30119,30002,1
30119,30464,1
30119,30470,1
30119,30474,1
30119,30476,1
30120,29994,7
30120,30002,1
30120,30464,1
30120,30470,1
30120,30474,1
30120,30476,1
30122,29994,7
30122,30002,1
30122,30464,1
30122,30470,1
30122,30474,1
30122,30476,1
30123,29994,7
30123,30002,1
30123,30464,1
30123,30470,1
30123,30474,1
30123,30476,1
30124,29994,7
30124,30002,1
30124,30464,1
30124,30470,1
30124,30474,1
30124,30476,1
30125,29994,7
30125,30002,1
30125,30464,1
30125,30470,1
30125,30474,1
30125,30476,1
30127,29994,7
30127,30002,1
30127,30464,1
30127,30470,1
30127,30474,1
30127,30476,1
30128,29994,7
30128,30002,1
30128,30464,1
30128,30470,1
30128,30474,1
30128,30476,1
30129,29994,7
30129,30002,1
30129,30464,1
30129,30470,1
30129,30474,1
30129,30476,1
30130,29994,7
30130,30002,1
30130,30464,1
30130,30470,1
30130,30474,1
30130,30476,1
30132,29994,7
30132,30002,1
30132,30464,1
30132,30470,1
30132,30474,1
30132,30476,1
30133,29994,7
30133,30002,1
30133,30464,1
30133,30470,1
30133,30474,1
30133,30476,1
30134,29994,7
30134,30002,1
30134,30464,1
30134,30470,1
30134,30474,1
30134,30476,1
30135,29994,7
30135,30002,1
30135,30464,1
30135,30470,1
30135,30474,1
30135,30476,1
30139,29992,7
30139,30002,1
30139,30464,1
30139,30470,1
30139,30474,1
30139,30476,1
30141,29992,7
30141,30002,1
30141,30464,1
30141,30470,1
30141,30474,1
30141,30476,1
30143,29992,7
30143,30002,1
30143,30464,1
30143,30470,1
30143,30474,1
30143,30476,1
30145,29992,7
30145,30002,1
30145,30464,1
30145,30470,1
30145,30474,1
30145,30476,1
30149,29992,7
30149,30002,1
30149,30464,1
30149,30470,1
30149,30474,1
30149,30476,1
30151,29992,7
30151,30002,1
30151,30464,1
30151,30470,1
30151,30474,1
30151,30476,1
30153,29992,7
30153,30002,1
30153,30464,1
30153,30470,1
30153,30474,1
30153,30476,1
30155,29992,7
30155,30002,1
30155,30464,1
30155,30470,1
30155,30474,1
30155,30476,1
30159,29992,7
30159,30002,1
30159,30464,1
30159,30470,1
30159,30474,1
30159,30476,1
30161,29992,7
30161,30002,1
30161,30464,1
30161,30470,1
30161,30474,1
30161,30476,1
30163,29992,7
30163,30002,1
30163,30464,1
30163,30470,1
30163,30474,1
30163,30476,1
30165,29992,7
30165,30002,1
30165,30464,1
30165,30470,1
30165,30474,1
30165,30476,1
30169,29992,7
30169,30002,1
30169,30464,1
30169,30470,1
30169,30474,1
30169,30476,1
30171,29992,7
30171,30002,1
30171,30464,1
30171,30470,1
30171,30474,1
30171,30476,1
30173,29992,7
30173,30002,1
30173,30464,1
30173,30470,1
30173,30474,1
30173,30476,1
30175,29992,7
30175,30002,1
30175,30464,1
30175,30470,1
30175,30474,1
30175,30476,1
30223,34,5412
30223,35,4063
30223,36,1451
30223,39,1
30223,40,1
30328,34,106
30328,35,32
